2018,2019,CT,Connecticut,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,22.4,22.4,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,11.8,38.2,Race/Ethnicity,Hispanic,9,NPAW,NPW07,CRDPREV,RACE,HIS
2018,2019,NC,North Carolina,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,28.2,28.2,,,20.9,36.9,Sex,Female,37,NPAW,NPW07,CRDPREV,SEX,SEXF
2018,2019,MD,Maryland,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,29.5,29.5,,,22.9,37.1,Sex,Male,24,NPAW,NPW07,CRDPREV,SEX,SEXM
2018,2019,VA,Virginia,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,,,~,Data suppressed; too few respondents or cases,,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",51,NPAW,NPW07,CRDPREV,RACE,AIAN
2018,2019,WI,Wisconsin,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,32.7,32.7,,,27.0,39.0,Race/Ethnicity,"White, non-Hispanic",55,NPAW,NPW07,CRDPREV,RACE,WHT
2018,2019,DE,Delaware,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,27.4,27.4,,,21.4,34.4,Race/Ethnicity,"White, non-Hispanic",10,NPAW,NPW07,CRDPREV,RACE,WHT
2018,2019,LA,Louisiana,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,26.8,26.8,,,21.8,32.4,Overall,Overall,22,NPAW,NPW07,CRDPREV,OVERALL,OVR
2018,2019,UT,Utah,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,,,~,Data suppressed; too few respondents or cases,,,Race/Ethnicity,"Asian, non-Hispanic",49,NPAW,NPW07,CRDPREV,RACE,ASN
2018,2019,IL,Illinois,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,,,~,Data suppressed; too few respondents or cases,,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",17,NPAW,NPW07,CRDPREV,RACE,AIAN
2018,2019,NY,New York,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,27.9,27.9,,,21.2,35.8,Sex,Male,36,NPAW,NPW07,CRDPREV,SEX,SEXM
2018,2019,MS,Mississippi,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,,,~,Data suppressed; too few respondents or cases,,,Race/Ethnicity,Hispanic,28,NPAW,NPW07,CRDPREV,RACE,HIS
2018,2019,HI,Hawaii,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,,,~,Data suppressed; too few respondents or cases,,,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",15,NPAW,NPW07,CRDPREV,RACE,HAPI
2018,2019,NM,New Mexico,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,,,~,Data suppressed; too few respondents or cases,,,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",35,NPAW,NPW07,CRDPREV,RACE,HAPI
2018,2019,FL,Florida,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,17.6,17.6,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,8.1,34.0,Race/Ethnicity,"Black, non-Hispanic",12,NPAW,NPW07,CRDPREV,RACE,BLK
2018,2019,TN,Tennessee,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,31.3,31.3,,,23.8,40.0,Sex,Female,47,NPAW,NPW07,CRDPREV,SEX,SEXF
2018,2019,GA,Georgia,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,21.9,21.9,,,16.1,29.1,Age,Age 10-13,13,NPAW,NPW07,CRDPREV,AGE,AGE1013
2018,2019,US,United States,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,27.5,27.5,,,25.9,29.1,Sex,Male,59,NPAW,NPW07,CRDPREV,SEX,SEXM
2018,2019,GA,Georgia,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,29.0,29.0,,,22.2,37.0,Sex,Male,13,NPAW,NPW07,CRDPREV,SEX,SEXM
2018,2019,PA,Pennsylvania,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,32.0,32.0,,,26.4,38.2,Race/Ethnicity,"White, non-Hispanic",42,NPAW,NPW07,CRDPREV,RACE,WHT
2018,2019,OH,Ohio,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,,,~,Data suppressed; too few respondents or cases,,,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",39,NPAW,NPW07,CRDPREV,RACE,HAPI
2018,2019,CA,California,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,25.0,25.0,,,20.0,30.8,Overall,Overall,6,NPAW,NPW07,CRDPREV,OVERALL,OVR
2018,2019,VT,Vermont,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,,,~,Data suppressed; too few respondents or cases,,,Race/Ethnicity,Hispanic,50,NPAW,NPW07,CRDPREV,RACE,HIS
2018,2019,AK,Alaska,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,45.4,45.4,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,31.6,60.0,Race/Ethnicity,"Multiracial, non-Hispanic",2,NPAW,NPW07,CRDPREV,RACE,MRC
2018,2019,MT,Montana,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,30.4,30.4,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,14.3,53.4,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",30,NPAW,NPW07,CRDPREV,RACE,AIAN
2018,2019,NJ,New Jersey,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,23.0,23.0,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,13.7,36.0,Race/Ethnicity,Hispanic,34,NPAW,NPW07,CRDPREV,RACE,HIS
2018,2019,WY,Wyoming,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,,,~,Data suppressed; too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",56,NPAW,NPW07,CRDPREV,RACE,BLK
2018,2019,SC,South Carolina,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,20.7,20.7,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,12.4,32.6,Race/Ethnicity,"Black, non-Hispanic",45,NPAW,NPW07,CRDPREV,RACE,BLK
2018,2019,MO,Missouri,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,,,~,Data suppressed; too few respondents or cases,,,Race/Ethnicity,"Multiracial, non-Hispanic",29,NPAW,NPW07,CRDPREV,RACE,MRC
2018,2019,WA,Washington,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,,,~,Data suppressed; too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",53,NPAW,NPW07,CRDPREV,RACE,BLK
2018,2019,DC,District of Columbia,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,,,~,Data suppressed; too few respondents or cases,,,Race/Ethnicity,"Multiracial, non-Hispanic",11,NPAW,NPW07,CRDPREV,RACE,MRC
2018,2019,NC,North Carolina,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,27.7,27.7,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,17.2,41.3,Race/Ethnicity,"Black, non-Hispanic",37,NPAW,NPW07,CRDPREV,RACE,BLK
2018,2019,MI,Michigan,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,,,~,Data suppressed; too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",26,NPAW,NPW07,CRDPREV,RACE,BLK
2018,2019,TX,Texas,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,14.9,14.9,,,9.7,22.2,Race/Ethnicity,Hispanic,48,NPAW,NPW07,CRDPREV,RACE,HIS
2018,2019,MI,Michigan,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,,,~,Data suppressed; too few respondents or cases,,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",26,NPAW,NPW07,CRDPREV,RACE,AIAN
2018,2019,UT,Utah,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,19.7,19.7,,,15.6,24.4,Overall,Overall,49,NPAW,NPW07,CRDPREV,OVERALL,OVR
2018,2019,NC,North Carolina,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,16.5,16.5,,,11.6,23.0,Age,Age 10-13,37,NPAW,NPW07,CRDPREV,AGE,AGE1013
2018,2019,DC,District of Columbia,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,19.6,19.6,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,9.3,36.8,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",11,NPAW,NPW07,CRDPREV,RACE,AIAN
2018,2019,IN,Indiana,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,,,~,Data suppressed; too few respondents or cases,,,Race/Ethnicity,"Asian, non-Hispanic",18,NPAW,NPW07,CRDPREV,RACE,ASN
2018,2019,NE,Nebraska,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,,,~,Data suppressed; too few respondents or cases,,,Race/Ethnicity,"Asian, non-Hispanic",31,NPAW,NPW07,CRDPREV,RACE,ASN
2018,2019,SD,South Dakota,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,,,~,Data suppressed; too few respondents or cases,,,Race/Ethnicity,"Asian, non-Hispanic",46,NPAW,NPW07,CRDPREV,RACE,ASN
2018,2019,TX,Texas,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,18.6,18.6,,,14.8,23.3,Overall,Overall,48,NPAW,NPW07,CRDPREV,OVERALL,OVR
2018,2019,WV,West Virginia,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,29.7,29.7,,,22.9,37.6,Sex,Female,54,NPAW,NPW07,CRDPREV,SEX,SEXF
2018,2019,CT,Connecticut,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,30.1,30.1,,,22.6,38.9,Sex,Male,9,NPAW,NPW07,CRDPREV,SEX,SEXM
2018,2019,VA,Virginia,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,,,~,Data suppressed; too few respondents or cases,,,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",51,NPAW,NPW07,CRDPREV,RACE,HAPI
2018,2019,AZ,Arizona,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,17.8,17.8,,,12.4,24.8,Sex,Female,4,NPAW,NPW07,CRDPREV,SEX,SEXF
2018,2019,NH,New Hampshire,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,25.4,25.4,,,19.1,32.8,Sex,Female,33,NPAW,NPW07,CRDPREV,SEX,SEXF
2018,2019,HI,Hawaii,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,20.2,20.2,,,14.5,27.4,Sex,Female,15,NPAW,NPW07,CRDPREV,SEX,SEXF
2018,2019,KY,Kentucky,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,,,~,Data suppressed; too few respondents or cases,,,Race/Ethnicity,"Multiracial, non-Hispanic",21,NPAW,NPW07,CRDPREV,RACE,MRC
2018,2019,AZ,Arizona,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,,,~,Data suppressed; too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",4,NPAW,NPW07,CRDPREV,RACE,BLK
2018,2019,UT,Utah,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,,,~,Data suppressed; too few respondents or cases,,,Race/Ethnicity,"Multiracial, non-Hispanic",49,NPAW,NPW07,CRDPREV,RACE,MRC
2018,2019,IN,Indiana,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,24.3,24.3,,,20.0,29.2,Overall,Overall,18,NPAW,NPW07,CRDPREV,OVERALL,OVR
2018,2019,LA,Louisiana,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,31.5,31.5,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,21.4,43.8,Race/Ethnicity,"Black, non-Hispanic",22,NPAW,NPW07,CRDPREV,RACE,BLK
2018,2019,ID,Idaho,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,19.4,19.4,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,9.4,35.7,Race/Ethnicity,Hispanic,16,NPAW,NPW07,CRDPREV,RACE,HIS
2018,2019,MS,Mississippi,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,32.4,32.4,,,25.8,39.8,Sex,Male,28,NPAW,NPW07,CRDPREV,SEX,SEXM
2018,2019,US,United States,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,22.8,22.8,,,19.9,26.0,Race/Ethnicity,Hispanic,59,NPAW,NPW07,CRDPREV,RACE,HIS
2018,2019,HI,Hawaii,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,18.7,18.7,,,14.6,23.5,Overall,Overall,15,NPAW,NPW07,CRDPREV,OVERALL,OVR
2018,2019,DE,Delaware,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,,,~,Data suppressed; too few respondents or cases,,,Race/Ethnicity,"Asian, non-Hispanic",10,NPAW,NPW07,CRDPREV,RACE,ASN
2018,2019,CA,California,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,,,~,Data suppressed; too few respondents or cases,,,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",6,NPAW,NPW07,CRDPREV,RACE,HAPI
2018,2019,GA,Georgia,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,27.8,27.8,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,14.1,47.5,Race/Ethnicity,Hispanic,13,NPAW,NPW07,CRDPREV,RACE,HIS
2018,2019,ND,North Dakota,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,,,~,Data suppressed; too few respondents or cases,,,Race/Ethnicity,Hispanic,38,NPAW,NPW07,CRDPREV,RACE,HIS
2018,2019,DC,District of Columbia,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,15.7,15.7,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,5.6,36.9,Race/Ethnicity,Hispanic,11,NPAW,NPW07,CRDPREV,RACE,HIS
2018,2019,KS,Kansas,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,,,~,Data suppressed; too few respondents or cases,,,Race/Ethnicity,"Multiracial, non-Hispanic",20,NPAW,NPW07,CRDPREV,RACE,MRC
2018,2019,TX,Texas,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,,,~,Data suppressed; too few respondents or cases,,,Race/Ethnicity,"Multiracial, non-Hispanic",48,NPAW,NPW07,CRDPREV,RACE,MRC
2018,2019,RI,Rhode Island,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,23.2,23.2,,,17.1,30.8,Age,Age 10-13,44,NPAW,NPW07,CRDPREV,AGE,AGE1013
2018,2019,RI,Rhode Island,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,,,~,Data suppressed; too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",44,NPAW,NPW07,CRDPREV,RACE,BLK
2018,2019,SC,South Carolina,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,27.8,27.8,,,20.8,36.0,Sex,Male,45,NPAW,NPW07,CRDPREV,SEX,SEXM
